,FMID,MarketName,street_farm,city_farm,county_farm,state_farm,zip_farm,x_farm,y_farm,state_svi,county_svi,E_TOTPOP,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_MINRTY,M_MINRTY,EP_MINRTY,MP_MINRTY,EPL_MINRTY
948,1007001.0,Great Barrington/Thursdays,422 Stockbridge Road,Great Barrington,Berkshire,Massachusetts,1230,-73.344398,42.213501,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
949,1011331.0,Hancock Farmers Market,3210 Hancock Road / Route 43,Hancock,Berkshire,Massachusetts,1237,-73.302742,42.570164,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
950,1006954.0,Lee Farmers Market,35 Frank P Consolati Way,Lee,Berkshire,Massachusetts,1238,-73.249702,42.305801,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
951,1018704.0,Lenox Farmers Market,134 Main St Lenox,Lenox ,Berkshire,Massachusetts,1240,-73.283226,42.360947,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
952,1010296.0,Meadow Farm Market,905 Pleasant Street,Lee ,Berkshire,Massachusetts,1238,-73.254158,42.279427,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
953,1012420.0,Monterey Farmers Market,Monterey Rd (Route 23) and New Marlboro Rd,Monterey ,Berkshire,Massachusetts,1245,-73.202858,42.132732,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
954,1016912.0,Otis Farmers Market,2000 East Otis Road,Otis,Berkshire,Massachusetts,1253,-73.031944,42.171589,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
955,1018271.0,Sheffield Farmers' Market,125 Main St.,Sheffield,Berkshire,Massachusetts,1257,-73.353836,42.1105,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
956,1002029.0,Wednesday Farmers' Market,94 West Avenue,Great Barrington,Berkshire,Massachusetts,1230,-73.3694,42.1898,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
957,1007332.0,West Stockbridge Farmers Market,"1 Harris Street, Merritt Green",West Stockbridge,Berkshire,Massachusetts,1266,-73.368446,42.333523,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
958,1008305.0,Williamstown Farmers Market,Spring Street,Williamstown,Berkshire,Massachusetts,1267,-73.20488,42.70966,Massachusetts,Berkshire,125927.0,20818.0,1457.0,3401.0,376.0,15923.0,899.0,6621.0,568.0,3180.0,547.0,15489.0,764.0,12.3,0.6,0.3889
959,1019847.0,Adams-Ricci Farmers Market,100 East Penn Drive,Enola,Cumberland,Pennsylvania,17025,-76.937408,40.273998,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
960,1002284.0,Carlisle Farmers Market,260 York Road,Carlisle,Cumberland,Pennsylvania,17013,-77.166496,40.194401,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
961,1005914.0,Deitch's Frm Market,1613 Trindle Road,Carlisle,Cumberland,Pennsylvania,17013,-77.126198,40.1964,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
962,1019862.0,Farmers on the Square,2A N Hanover St,Carlisle,Cumberland,Pennsylvania,17013,-77.189171,40.202148,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
963,1006615.0,Mechanicsburg Farmers Market,6 W. Strawberry Alley,Mechanicsburg,Cumberland,Pennsylvania,17055,-76.983902,40.177399,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
964,1005020.0,Mountain Lakes Market,1800 Newville Road,Carlisle,Cumberland,Pennsylvania,17015,-77.278297,40.201698,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
965,1018918.0,STCC Open Air Market,180 Airport Road,Shippensburg,Cumberland,Pennsylvania,17257,-77.47757,40.050648,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
966,1004714.0,West Shore Farmers Market,900 Market St.,Lemoyne,Cumberland,Pennsylvania,17043,-76.903603,40.243301,Pennsylvania,Cumberland,251487.0,30232.0,1716.0,4545.0,503.0,22092.0,1104.0,12567.0,838.0,13144.0,1121.0,38183.0,1181.0,15.2,0.5,0.4605
967,1008961.0,Adaptations' Fresh Feast,"79-7500 Mamalahoa Highway, Unit 1",Kealakekua,Hawaii,Hawaii,96750,-155.92365,19.525784,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
968,1007542.0,Akebono Farmers Market,Akebono Parking Lot,Pahoa,Hawaii,Hawaii,,-154.951,19.497499,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
969,1007528.0,Alii Garden Market Place,75-6129 Alii Drive,Kailua-Kona,Hawaii,Hawaii,96740,-155.98199,19.614401,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
970,1016870.0,Farmers' Market at Hamakua Harvest,46-2600 Hawaii Belt Highway,Honokaa,Hawaii,Hawaii,96727,-155.44974,20.070927,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
971,1007521.0,Fern Forest Town Market,,Fern Forest,Hawaii,Hawaii,96771,-155.166,19.4657,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
972,1018123.0,Hilo Coffee Mill Market @ The Mill,17-995 Volcano Rd,Mountain View ,Hawaii,Hawaii,96771,-155.08791,19.564034,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
973,1005881.0,Hilo Farmers Market,Corner of Kamehameha Ave. & Mamo St.,Hilo,Hawaii,Hawaii,96720,-155.08479,19.723358,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
974,1006950.0,Ho'oulu Community Farmers Market,Keauhou Beach Resort Royal Gardens,Kailua-Kona,Hawaii,Hawaii,,-155.996,19.6406,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
975,1001822.0,Ka' U Farmers' Market,In front of Ace Hardware,Na`alehu,Hawaii,Hawaii,96772,-155.575,19.0646,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
976,1012702.0,Kamuela Farmers Market,67-139 Pukalani Road,Kamuela,Hawaii,Hawaii,96743,-155.66246,20.016964,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
977,1007527.0,Keaau Village Farmers Market,16-0550 Olld Volcano Road,Keaau,Hawaii,Hawaii,96749,-155.039,19.625799,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
978,1012346.0,Keauhou Farmers Market,"78-6831 Alii Dr, Kailua-Kona, HI 96740",Kahaluu-Keauhou ,Hawaii,Hawaii,96740,-155.96161,19.570129,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
979,1018130.0,Kekela Farm Market,64-604 Mana Rd.,Waimea,Hawaii,Hawaii,96743,-155.62875,20.02718,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
980,1002919.0,Kinoole Farmer's Market,1990 Kinoole Street,Hilo,Hawaii,Hawaii,96720,-155.07011,19.690456,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
981,1007538.0,Kona Pacific Farmer's Cooperative Farmers' Market,By the Pink Donkey sign,Captain Cook,Hawaii,Hawaii,96704,-155.916,19.4897,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
982,1006910.0,Laupahoehoe Farmers' Market,Laupahoehoe - next to the Minit Stop on Hwy. 19,Laupahoehoe,Hawaii,Hawaii,,-155.23399,19.9842,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
983,1009243.0,Mahiku Farmers Market ,41-1009 Mahiku Pl,Waimanalo,Hawaii,Hawaii,96795,-157.741,21.3431,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
984,1009379.0,Makawao Marketplace ,3654 Baldwin Ave. (Maui),Makawao,Hawaii,Hawaii,96768,-156.311,20.8545,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
985,1012216.0,Maku'u Farmers Market,15-2131 Keaau Pahoa Highway,Pahoa,Hawaii,Hawaii,96778,-154.97198,19.536657,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
986,1007523.0,Mamo Street Market,Mamo Parking Lot,Hilo,Hawaii,Hawaii,96720,-155.086,19.722601,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
987,1009472.0,Molokai Farmers' Market ,Ala Malama St. ,Kaunakakai,Hawaii,Hawaii,96748,-157.017,21.0919,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
988,1003494.0,Panaewa Hawaiian Home Lands Farmers Market,Corner of Puainako and Ohuohu,Hilo,Hawaii,Hawaii,96720,-155.061,19.695499,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
989,1001671.0,South Kona Fruit Stand,"84-4770 Mamalahoa Hwy., Near old Higashi Store",Captain Cook,Hawaii,Hawaii,96704,-155.88,19.4139,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
990,1008448.0,The South Kona Green Market,82-6188 Mamalahoa Highway,Captain Cook,Hawaii,Hawaii,96704,-155.9113,19.489786,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
991,1007522.0,Under the Banyan's Farmers Market,,Hawi,Hawaii,Hawaii,96719,-155.83099,20.237101,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
992,1007540.0,Village Farmers' Market,Across from Hale Halawai,Kailua-Kona,Hawaii,Hawaii,96740,-155.992,19.6373,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
993,1010492.0,Volcano Farmers Market,14-4030 wright road,volcano,Hawaii,Hawaii,96785,-155.24928,19.464087,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
994,1007539.0,Waikoloa Village Farmers Market,68-3625 Paniolo Avenue,Waikoloa,Hawaii,Hawaii,96738,-155.78799,19.930401,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
995,1007321.0,"Waimea Homestead Farmers Market, Inc.", 67-1229 Mamalahoa Hwy,Kamuela,Hawaii,Hawaii,96743,-155.66837,20.018309,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
996,1018246.0,Waimea Midweek Farmers Market,67-129 Pukalani Road,Kamuela,Hawaii,Hawaii,96743,-155.66296,20.018116,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
997,1004034.0,Waimea Town Market at Parker School,65-1224 Lindsey Rd,Kamuela,Hawaii,Hawaii,96743,-155.66974,20.022263,Hawaii,Hawaii,201350.0,44028.0,2251.0,6060.0,670.0,19627.0,1148.0,10232.0,970.0,9667.0,995.0,141256.0,2839.0,70.2,1.4,0.9644
998,1005109.0,Added Value Farm Stand at Governors Island,Gresham Rd,Brooklyn,Kings,New York,11231-1235,-74.023102,40.6875,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
999,1006001.0,Bartel Pritchard Square Greenmarket,"Prospect Park West & 16th St., inside park entance",Brooklyn,Kings,New York,,-73.979317,40.661098,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1000,1000057.0,Bay Ridge Greenmarket,3rd Ave & 95 St.,New York,Kings,New York,11209,-74.032104,40.616951,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1001,1000101.0,Boro Park Greenmarket,14th Ave - 49 & 50 Sts,Brooklyn,Kings,New York,11219,-73.990494,40.633137,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1002,1000100.0,Brooklyn Borough Hall Greenmarket,Court & Montague,Brooklyn,Kings,New York,11201,-73.990356,40.693722,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1003,1004405.0,Brownsville Community Farmers Market,"BMS Family Health Center lot, 592 Rockaway Ave.",New York City,Kings,New York,,-73.909798,40.665298,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1004,1004727.0,Bushwick Farmers' Market,Halsey Street and Broadway,Brooklyn,Kings,New York,11233,-73.914932,40.685429,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1005,1004730.0,Bushwick Farmers' Market Satellite Farm Stand,Woodbine Street and Irving Avenue,Brooklyn,Kings,New York,11237,-73.911995,40.697453,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1006,1006021.0,Carroll Gardens Greenmarket,"Carroll St, between Court & Smith Sts",Brookyn,Kings,New York,11231,-73.99543,40.680702,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1007,1007317.0,Coney Island Farmers Market,WEST 16 STREET SURF AVE,BROOKLYN,Kings,New York,11224,-73.98365,40.581104,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1008,1007697.0,Cooper Park Farmers Market,Maspeth Ave and Olive St,Brooklyn,Kings,New York,11211,-73.939018,40.716064,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1009,1000103.0,Cortelyou Greenmarket,Cortelyou & Rugby Rds,Brooklyn,Kings,New York,11226,-73.965302,40.640831,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1010,1009895.0,Down to Earth Park Slope Farmers Market,289 4th Street,Brooklyn,Kings,New York,11215,-73.983925,40.672276,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1011,1012615.0,East New York Farmers' Market,613 New Lots Ave,Brooklyn,Kings,New York,11207,-73.886673,40.664925,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1012,1007412.0,Flatbush-Canton Farmers Market,"794 - 814 Flatbush Ave at Canton Ave, in courtyard",New York City,Kings,New York,,-74.190102,40.547901,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1013,1000058.0,Fort Green Park Greenmarket,Washington Pk & Dekalb,New York,Kings,New York,11205,-73.974602,40.692101,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1014,1001715.0,Graham Avenue Farmers Market,Cook Street at the east side intersection of Graham Avenue,Brooklyn,Kings,New York,11206,-73.942184,40.702351,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1015,1000104.0,Grand Army Plaza Greenmarket,Flatbush & Propsect Park W,Brooklyn,Kings,New York,11217,-73.970367,40.67263,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1016,1000099.0,Greenpoint - McCarren Park Greenmarket,Union - Driggs N12th St,Brooklyn,Kings,New York,11222,-73.952705,40.720493,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1017,1019373.0,Harvest Home Brower Park Market,Brooklyn Avenue & Prospect Place,New York,Kings,New York,,-73.944527,40.674042,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1018,1019375.0,Harvest Home Coney Island Hospital Market,Ocean Pkwy btwn Shore Pkwy & Avenue Z,New York,Kings,New York,,-73.966125,40.58551,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1019,1019376.0,Harvest Home Kings County Hospital Market,Clarkson Avenue btwn E. 37th & E. 39th Street,New York,Kings,New York,,-73.94252,40.655888,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1020,1006219.0,Hattie Carthan community farmers market,49 Van Buren Street,Brooklyn,Kings,New York,11221,-73.943588,40.690239,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1021,1006220.0,Hattie Carthan Community Market,Clifton & Marcy Avenues,New York City,Kings,New York,,-73.947998,40.689499,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1022,1002404.0,High School for Public Service Youth Farm Market,600 Kingston Avenue,Brooklyn,Kings,New York,11220,-73.942635,40.658821,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1023,1019340.0,Isabahlia farmers Market,410 Livoinia Ave,"Brooklyn, NY",Kings,New York,11212,-73.901878,40.663651,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1024,1004567.0,Malcolm X Boulevard Community Farmers Market,"Malcolm X Blvd & Chauncey,",Brooklyn,Kings,New York,11233,-73.928185,40.67997,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1025,1010969.0,McGolrick Park's Down to Earth Farmers Market,"Russell St., Monitor St. btw. Nassau Ave. and Driggs Ave",Brooklyn,Kings,New York,11222,-73.943359,40.724407,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1026,1016803.0,Pitkin Verde Farmers Market,2094 Pitkin Avenue,Brooklyn,Kings,New York,11207,-73.895439,40.671864,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1027,1018790.0,RB's Bushwick Farmers Market ,Knickerbocker Ave at Starr Street ,Brooklyn ,Kings,New York,11237,-73.925392,40.702808,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1028,1018791.0,RB's Bushwick Farmers' Market,553 Bushwick Ave ,Brooklyn ,Kings,New York,11206,-73.935753,40.699547,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1029,1005108.0,Red Hook Farmers Market,580 Columbia St.,Brooklyn,Kings,New York,11231,-74.009003,40.672001,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1030,1000105.0,Sunset Park Greenmarket,4th Ave - 59 & 60 Sts,Brooklyn,Kings,New York,11220,-74.018356,40.640812,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1031,1001626.0,Urban Oasis Farmers Market,681 Clarkson Ave and Troy Ave,Brooklyn,Kings,New York,11203,-73.936691,40.656235,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1032,1006198.0,Weeksville Farmers Market,1698 Bergen Street,Brooklyn,Kings,New York,11213,-73.925888,40.674618,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1033,1000084.0,Williamsburg Greenmarket,Havemeyer & Broadway,Brooklyn,Kings,New York,11211,-73.959381,40.708672,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
1034,1004726.0,Wyckoff Farmhouse Farmers' Market,5816 Clarendon Road at Ralph Avenue,Brooklyn,Kings,New York,11203,-73.920601,40.644699,New York,Kings,2576771.0,738039.0,9332.0,84940.0,2498.0,383374.0,4965.0,299205.0,4845.0,170913.0,3456.0,1638198.0,6331.0,63.6,0.2,0.9414
